瑋	154,352 227,349 345,306 371,301 398,305;142,576 214,570 311,532 370,522;234,376 260,387 271,414 266,704 245,732;100,817 152,823 338,712 395,671;582,150 618,192 582,382 565,398;479,296 547,295 695,260 729,259 758,286 733,350 716,366 704,369;404,437 448,442 657,401 841,375 888,378 919,387;464,498 498,525 532,635;521,515 542,501 630,484 691,463 709,464 736,491 718,530 694,546;546,597 556,603 696,573 733,571 752,578;512,713 595,713 673,697 733,677 765,672 788,676;464,733 483,766 444,870 456,874 588,847 807,817 886,830;597,611 603,620 629,631 640,647 631,1095
瑕	127,363 161,366 199,360 303,328 345,324;122,571 145,574 184,568 294,528 334,525;206,384 233,402 237,439 236,715 219,739;85,808 140,814 356,695;443,338 453,327 529,304 556,304 580,327 551,427 527,443;438,501 459,484 526,469 583,471;372,296 408,334 417,444 418,568 409,764 386,908 387,963;438,626 461,612 487,607 533,603 555,610;438,746 449,736 522,721 563,726;645,310 669,313 710,305 783,280 810,292 820,306 792,391 767,402;651,455 684,455 805,430 828,436;604,573 666,572 748,546 782,547 800,556 784,625 748,724 697,805 651,849 603,880 536,904 508,907;591,641 622,653 744,806 845,902 980,927
瑗	139,360 211,361 318,326 355,320 380,324;131,591 192,591 319,551 361,548;227,383 258,407 261,470 257,734 241,756;80,832 137,842 183,814 387,715;711,236 644,225 557,278 434,326;416,377 483,421 495,443;547,331 585,362 605,391;771,279 786,315 669,416;456,507 487,512 521,509 604,491 675,467 729,465;400,636 457,636 586,606 758,576 826,586;510,531 514,541 539,560 514,662 471,759 402,856 352,907 270,969;514,729 586,714 678,685 699,693 712,712 677,821 657,857 614,909 579,935 521,961 405,986;490,784 522,794 659,914 752,975 807,994 939,1006 953,1002
瑙	147,403 213,405 338,368 360,365 389,371;158,634 219,630 314,594 371,586;245,427 273,446 277,531 270,768 253,791;86,872 145,881 340,781 411,738;503,259 519,283 523,305 445,419 441,437 455,456 517,500 532,531;664,238 684,256 692,280 610,407 613,421 687,478 697,508;821,226 830,232 842,272 770,371 766,389 780,407 866,463 884,496;589,513 608,539 553,619 531,638;422,637 453,668 465,696 479,930 492,987;475,650 506,661 557,653 795,599 820,598 851,617 863,630 855,798 845,917 839,945 822,974 826,1028;686,677 702,705 666,765 614,825 535,880;550,709 707,818 736,865;513,966 529,956 724,933 791,938
瑚	151,340 210,342 321,305 359,301 374,306;142,567 193,567 318,526 353,526;226,363 254,384 257,445 253,703 236,728;71,818 129,825 352,687;363,455 423,454 555,411 597,408;476,206 505,233 515,247 515,260 471,561 451,583;361,595 384,618 388,631 413,803;414,604 423,609 505,587 534,589 545,599 553,608 537,683 534,692 517,703;433,761 450,744 509,731 563,735;626,333 665,368 670,427 662,606 640,730 613,801 578,865 512,943 450,988;704,368 712,355 804,317 833,321 859,351 855,818 847,944 828,979 725,936;698,545 704,533 730,519 755,514 788,517;675,691 694,674 730,665 767,661 792,667
瑛	123,400 183,402 316,364 354,363;127,595 181,595 305,555 346,553;215,419 247,448 245,734 228,758;70,834 128,844 360,719;399,384 438,390 481,386 772,338 824,339 858,350;468,268 487,277 505,296 536,454;700,193 716,202 735,236 694,371 659,456;414,582 441,604 454,629 471,725 460,734;462,586 490,594 710,552 754,549 785,582 758,673 729,695;357,768 405,776 534,753 810,718 874,720 919,732;560,484 581,493 612,523 594,737 561,856 524,912 464,958 387,992 341,1002;620,768 631,773 735,894 812,964 957,996
瑜	127,395 188,397 263,379 328,354 374,349 390,355;134,611 183,611 291,572 326,564 350,567;220,417 250,439 253,510 249,743 233,765;74,838 132,849 370,727;564,178 587,201 597,221 558,303 464,447 418,503 379,539;610,273 613,286 689,358 814,450 874,466 991,479;479,491 541,492 636,464 688,461;383,604 409,627 415,698 403,847 386,928 384,969;441,629 454,618 532,593 546,598 565,617 573,925 567,955 553,977 486,949 473,949 472,943;438,727 446,715 459,711 498,704 514,707;431,823 443,811 463,804 513,805;647,622 672,655 673,837;750,547 775,562 795,587 792,752 802,971 786,1010 677,965
瑞	139,410 210,409 342,366 399,362;142,611 197,608 331,565 374,561;242,424 269,448 271,471 266,732 260,753 248,765;90,838 148,849 386,727;588,225 619,254 626,274 618,422 602,435;456,347 482,380 484,421 476,493 516,491 594,465 730,435 743,422;783,279 807,323 764,483;464,619 486,624 539,620 615,605 714,575 766,573;578,639 597,656 563,734 543,744;384,768 410,796 419,834 424,988 433,1017;439,786 456,796 632,749 799,722 839,721 853,730 872,756 849,982 835,1006 740,967;530,799 551,811 554,966;655,763 684,787 672,1008
瑟	236,290 290,294 375,276 432,257 479,258;231,446 326,437 428,403 457,403;336,310 365,335 366,361 361,539 345,559;176,625 229,639 504,519;548,252 571,258 613,257 729,225 789,222;556,413 621,413 715,386 776,379;629,280 657,305 654,507 650,520 638,530;500,572 538,577 777,533 844,545;228,755 212,835 176,927;315,753 354,848 396,901 426,923 486,952 570,974 692,981 725,975 753,958 740,913 693,826;428,678 490,733 504,756;636,632 651,674 624,722 548,829 469,910 363,980 279,1019 202,1045;743,702 851,761 877,783 901,824
瑣	139,384 177,388 219,383 329,348 381,348;161,606 218,603 336,560 374,560;239,404 268,426 268,737 248,764;89,847 151,855 424,702;613,181 658,223 646,440 643,459 625,481;465,330 516,369 540,404;825,254 848,296 759,371 750,372 747,382;489,501 511,524 520,545 522,595 509,799 513,863;533,509 559,516 743,470 765,476 799,509 795,596 804,800 798,865;546,624 662,599 709,598;545,724 554,718 597,717 667,702 717,703;536,846 558,832 715,813 742,814 755,828;613,909 582,914 545,960 475,1024 419,1063 383,1079;713,897 779,946 831,994 851,1024 861,1063
瑤	143,366 168,370 221,364 325,331 369,329;142,583 180,585 299,547 346,539 358,543;227,387 256,409 259,446 254,729 237,753;77,828 138,839 368,714;564,212 579,232 584,253 565,284 451,412 392,457;475,417 532,462 548,494;552,373 585,399 598,418;572,321 701,303 732,315 717,351 678,406 564,532 496,592 369,673;543,589 545,617 514,667 480,704 433,737;557,655 619,652 726,621 781,617;370,812 407,819 435,816 549,792 804,756 855,755 916,769;605,675 638,706 634,925 630,939 617,950;450,866 476,914 462,1007 504,1007 592,981 767,950 796,963;772,832 828,954 836,988 834,1028
瑩	250,311 295,371 304,396;485,243 492,271 414,330;338,194 358,202 389,231 388,328 378,399 358,459 337,496 308,534 263,567;407,419 409,428 435,439 471,468;515,334 554,367 564,387;775,215 790,250 690,332;595,172 617,181 648,215 643,312 634,363 617,420 586,476 543,522 508,543;676,408 761,450 791,488;196,596 204,611 205,637 200,659 167,716 166,763;232,651 247,639 535,591 761,567 822,570 836,582 850,611 761,683;357,730 383,736 437,734 522,722 621,699 664,701;388,869 468,870 581,841 632,839;476,752 506,777 510,800 506,957 489,980;234,1020 284,1030 595,994 747,984 782,987 835,1006;656,878 705,902 719,915
瑪	178,348 201,351 253,344 354,307 405,305;190,559 212,562 255,555 335,524 370,516 393,518;261,368 292,389 295,443 290,696 269,725;96,828 157,831 416,667;522,263 553,271 592,265 663,248 741,220 792,217;457,243 485,265 498,291 489,638 510,662;566,398 621,396 718,362 755,359;559,506 619,504 693,477 746,471;623,284 655,310 652,568 637,587;521,608 539,638 721,591 809,580 856,584 890,613 851,840 832,917 806,976 779,1001 754,990 681,934;395,760 402,802 398,905;482,735 526,794 530,825;580,702 639,750 650,776;692,659 753,704 778,746
瑭	148,362 201,366 323,333 371,333;139,559 194,560 320,526 359,525;232,387 259,406 264,439 262,685 256,705 245,717;91,790 148,800 368,683;553,194 645,236 673,267;484,355 507,366 579,361 740,320 774,314 809,316;423,344 444,361 460,390 443,577 421,703 392,794 347,891 264,1007;515,527 568,527 729,488 769,493 791,521 760,651 738,666;471,634 505,640 710,604 881,583 937,585 968,594;503,725 551,725 735,692 790,699;604,415 631,433 643,456 640,619 626,809;486,837 518,871 548,1037;542,842 565,849 726,816 760,825 782,851 754,932 729,950;567,1006 582,996 719,976 768,974 794,983
瑯	130,384 173,385 310,337 348,337;138,579 196,575 297,539 343,533;220,401 245,418 249,509 245,706 228,731;62,825 122,832 362,679;472,170 531,215 547,241;438,367 454,370 570,338 585,340 602,354 609,367 583,531 572,565 567,571 552,570;451,485 461,468 473,463 510,452 531,453;443,592 453,589 458,578 532,559 550,547;385,356 409,378 421,406 424,564 409,772 414,804 450,798 537,739 545,739 547,727 554,723;541,663 583,724 591,762;757,398 766,385 783,377 861,354 889,378 824,504 814,536 900,614 919,641 939,697 930,743 917,762 907,766 802,713;681,368 712,390 723,420 711,1080
瑰	140,388 200,391 331,358 385,354;130,607 154,610 193,604 323,560 367,558;234,412 259,429 264,449 262,739 256,760 245,772;97,850 154,858 382,727;533,208 557,226 564,240 491,370 473,384;400,392 423,411 434,432 468,652;451,396 469,405 541,385 685,360 721,361 738,370 761,400 739,463 703,608;499,521 641,492 672,497;488,638 523,624 667,598 678,590;542,410 571,420 587,434 561,654 524,794 484,870 445,915 374,966 296,997;587,665 620,720 606,827 611,921 623,946 658,969 745,981 809,979 881,968 916,952 922,917 920,797;722,679 738,691 747,708 732,751 703,796 694,833 725,832 811,810 817,816;807,750 850,806 860,841
瑱	95,396 157,397 290,357 338,355;114,607 169,604 282,561 324,558;192,415 221,440 223,482 217,757 197,783;56,862 91,870 118,867 363,723;459,179 484,208 480,290 487,341 508,368 547,385 584,392 644,392 733,372 765,354 779,339 788,272;731,217 681,212 615,257 535,290 517,290 509,303;479,476 501,495 512,567 503,793;533,486 541,494 556,494 707,465 734,481 750,500 743,569 746,695 739,778;535,595 546,585 619,570 654,567 675,573;537,677 548,668 604,659 657,657 678,664;529,766 554,750 676,736 695,740 704,752;395,667 414,689 424,713 380,868 422,870 519,846 624,831 815,818 886,821 939,843;547,926 515,932 488,969 429,1023 381,1057 343,1074;695,910 799,998 822,1036 832,1078
瑶	127,420 150,424 188,419 330,374 373,370;135,627 157,631 194,626 319,584 362,581;224,437 253,456 257,490 257,750 240,783;77,860 137,869 309,782 368,746;731,269 668,259 578,314 461,358;448,410 509,457 531,498;575,382 614,424 626,448;801,332 819,366 677,502;489,557 508,587 499,612 462,680 413,730;528,628 644,610 762,579 797,581;374,800 429,805 562,778 818,739 855,739 916,752;605,642 632,663 635,680 633,910 617,934;439,848 464,885 453,989 495,990 635,955 768,934 793,934 807,948;793,824 828,856 837,1028
瑷	135,380 207,378 320,341 356,337 369,342;130,595 173,594 311,550 343,550;225,400 254,419 257,474 253,732 247,753 236,765;83,836 142,843 379,723;729,241 669,226 559,282 472,306;440,355 501,406 515,442;573,327 605,363 622,396;767,286 780,315 726,368 700,383 697,392;408,465 417,493 415,508 381,582 375,613;445,496 456,504 476,504 597,474 784,449 817,464 828,481 783,552 776,555;403,642 450,649 520,641 733,601 795,607;536,537 554,562 555,578 522,678 484,752 401,856 303,935 272,952;530,728 595,725 668,706 700,711 719,722 675,831 615,913 566,950 528,970 476,990 399,1004;498,782 521,785 543,799 662,917 773,994 819,1006 959,1019
瑾	131,356 206,356 322,318 359,312 385,316;150,579 210,577 317,540 361,538;226,377 256,398 262,484 257,727 240,752;86,830 143,838 404,695;400,369 449,373 606,340 816,307 875,308 910,317;492,246 512,252 535,272 565,476;695,182 729,225 690,397 670,415;577,464 591,454 658,441 696,439 720,446;420,560 450,579 487,691;473,563 491,567 588,541 780,509 806,522 821,548 804,578 767,596;503,671 510,663 532,658 588,655 738,627 809,624 826,630;493,764 526,764 713,729 747,727 770,734;493,868 540,866 713,833 755,831 778,838;586,477 621,495 627,524 625,914 623,930 609,945;378,983 437,994 581,974 867,952 942,974
璀	147,376 212,375 314,340 350,333 377,337;150,603 212,598 326,555 362,555;230,400 255,413 261,423 265,481 261,738 244,762;77,856 135,861 205,814 370,719;612,176 645,208 639,327 624,338;461,262 486,301 480,394 512,394 641,361 762,341 771,329;811,203 836,246 806,332 793,391;554,477 525,489 498,538 450,600 424,629 372,670;467,618 468,640 488,680 487,864 470,1022 478,1082;644,425 698,470 709,490;564,573 585,577 636,572 778,528 817,527;581,692 607,691 766,653 800,659;573,796 600,796 763,761 807,766;655,591 682,608 687,631 681,856 667,870;517,906 524,914 545,916 848,875 925,890
璁	131,344 193,345 319,304 379,300;126,559 176,559 319,512 363,510;227,363 257,385 259,433 254,699 237,724;68,809 104,818 132,816 388,671;562,178 577,192 585,213 502,331 474,354;418,344 449,375 457,401 471,531 474,663 486,725;475,362 491,371 570,352 581,343 740,309 781,316 811,341 777,652 766,685 740,689;591,364 611,380 604,402 571,465 528,520;599,457 616,448 626,452 633,444 674,437 691,439 702,452 667,523 626,575 557,634 528,650;559,506 678,576 699,597 705,613;506,710 545,695 729,670;404,804 389,887 359,968;469,804 490,832 522,918 548,954 591,987 667,1011 716,1017 776,1013 814,1001 841,979 778,855;578,769 652,807 670,834;788,764 903,819 928,841 946,869
璃	147,378 212,378 342,334 376,328 401,332;161,581 228,576 314,541 367,534;231,399 259,418 263,427 262,729 244,755;93,840 150,845 378,707;592,183 659,225 685,264;477,367 550,368 795,312 828,312;664,375 685,388 683,403 602,514 549,560;549,440 670,488 704,513 716,531;446,484 465,506 474,528 467,627 500,627 652,590 752,576 763,567;803,406 822,432 829,453 788,630;400,727 419,748 431,776 435,901 430,961 439,1000;444,740 468,750 586,721 808,692 838,690 862,701 880,729 866,803 855,955 843,987 838,995 823,992 744,955;595,623 623,638 635,652 610,731 566,822 560,857 601,857 707,826 718,833;710,763 757,819 769,864
璇	135,372 200,373 298,343 336,340 350,345;134,607 194,604 268,578 318,573;206,396 234,421 226,755 208,781;69,868 117,869 315,739;417,254 478,293 501,331;342,487 363,490 400,484 535,434 572,436;452,579 474,572 490,576 523,603 478,815 458,857 431,885 358,842;407,507 435,526 422,592 396,673 348,785 311,848 261,910;668,201 682,208 703,235 689,287 626,422 576,492;653,418 725,406 810,378 865,373;579,572 610,575 772,513 806,512 826,520 838,534 791,612;677,572 698,581 708,595 703,816 723,852;735,734 747,720 784,709 837,708;579,674 608,703 585,790 564,840 533,892 465,970;614,778 619,797 627,798 674,845 816,950 875,967 973,974
璋	140,346 211,346 316,315 369,316;143,555 211,553 307,519 350,517;218,369 250,397 242,696 221,721;69,803 126,808 384,663;539,174 613,205 646,239;465,309 495,315 549,311 709,278 747,278;494,353 529,386 538,406;656,315 671,330 674,343 642,412 629,426;368,472 413,479 512,460 832,416 882,420 913,430;420,540 453,575 492,730;482,564 487,551 607,526 709,512 745,521 766,550 732,658 717,688 719,712;492,635 501,627 594,610 653,612;510,712 525,701 648,682 666,681 674,692;338,836 394,843 537,818 825,787 863,792 900,805;560,712 602,745 595,1094
璎	131,387 191,386 307,352 349,348;130,595 183,592 294,553 347,545;227,402 253,421 257,453 256,725 239,749;84,827 140,834 310,744 368,707;406,291 426,314 432,336 432,431 417,516 421,551;450,303 466,308 549,281 576,306 571,361 577,471 571,524;477,358 505,382 501,482 490,536 474,583 456,607 419,636 399,642;525,543 557,568 572,589;635,259 659,288 664,345 656,510;675,268 684,274 795,244 824,270 820,327 825,439 818,497;712,326 742,349 741,429 732,498 707,564 684,589 649,611 631,615;767,534 826,574 847,608;542,625 558,641 568,667 487,842 496,853 581,886 716,961 769,1001 803,1043;675,678 705,707 695,770 654,862 611,919 580,945 504,985 436,1006 391,1011;368,752 421,759 615,726 847,699 881,700 935,714
璐	103,399 138,403 267,370 301,368;106,601 163,598 255,567 293,564;237,424 209,439 210,724 204,759 192,771;74,826 124,835 298,748;325,338 352,369 373,515;379,361 385,352 446,334 474,327 494,331 512,349 490,429 468,447;389,497 457,472 499,466 521,470;410,509 435,521 441,543 437,787 421,801;468,640 473,629 493,619 525,613 545,617;304,631 332,656 341,676 350,814 336,829;254,870 265,876 312,879 516,787;633,246 645,253 664,281 647,329 582,451 533,512;633,412 734,386 776,395 771,416 736,483 651,606 552,708 497,748;583,484 594,480 608,485 756,629 848,696 981,704;551,772 573,791 585,826 609,993;603,778 615,785 639,783 744,758 776,768 794,789 768,876 744,889;628,929 639,939 783,919 813,929
璚	124,392 181,397 333,359 381,358;127,598 200,595 317,559 363,558;229,413 258,439 250,745 232,770;94,842 153,850 336,752 395,714;487,268 524,280 567,272 683,230 706,228 727,240 735,255 721,276 671,318 659,335 645,334;588,329 660,374;435,430 469,437 750,375 789,373 813,379 830,396 833,408 760,469;653,419 668,465 671,506 665,558 656,579 646,589 572,559;644,417 609,445 580,485 536,526 472,569 433,585;426,661 453,684 463,773 456,894 442,959 438,1022;484,673 494,682 508,683 788,633 816,639 836,657 841,668 850,944 844,998 834,1019 731,990;565,694 580,713 561,751 523,797 507,804 498,817;663,674 690,695 686,738 703,770 746,780 788,769 809,784;527,843 552,869 577,994;579,863 598,852 656,836 681,830 694,833 715,852 702,898 681,912;593,966 609,956 671,942 712,937 737,943
璜	139,388 205,388 315,348 351,341 377,345;134,583 175,584 243,567 314,540 354,537;223,415 247,425 258,454 253,739 236,761;90,832 146,840 388,714;429,357 489,363 574,350 746,309 799,306;490,246 527,287 538,458 527,468;662,186 699,228 673,429 655,447;384,508 435,513 569,484 831,441 881,444 913,454;411,593 433,611 447,638 484,806;461,594 486,603 714,560 772,571 791,599 766,709 748,764 723,769;519,689 576,683 658,664 680,662 701,668;582,502 609,521 613,544 609,721 594,743;502,789 520,777 714,744;561,871 529,876 492,920 431,971 370,1012 332,1027;673,844 783,934 803,963 813,999
璞	130,384 194,384 294,349 347,349;134,603 195,599 286,564 340,558;213,410 237,421 248,437 249,451 245,756 229,779;77,855 133,865 380,727;500,260 533,297 541,433 528,443;631,178 666,212 650,388 641,421 630,429;391,338 445,380 459,410;788,253 804,284 713,370;380,485 426,490 572,458 802,425 886,435;482,505 500,509 528,552;655,467 674,489 649,545 630,572;431,610 479,615 712,574 757,578;460,709 492,710 667,676 701,674 723,680;372,809 421,815 770,766 809,768 855,781;548,623 580,643 583,655 568,773 531,874 499,921 453,963 375,1005 353,1010;590,812 604,818 728,943 798,998 953,1020
璣	127,419 185,419 289,385 322,379 344,382;134,627 185,625 276,591 323,585;220,435 248,454 251,486 249,783 232,806;80,889 133,896 358,764;426,292 440,311 442,329 386,437 381,465 398,468 450,460 463,449;495,395 507,424 466,489 421,544 416,573 443,575 500,555;504,518 528,549 543,584;704,240 724,273 662,388 656,412 729,406 739,397;784,323 794,338 795,354 694,495 692,517 713,520 773,498;778,463 817,520;375,702 397,707 445,702 570,672 733,621 774,618;449,626 476,659 463,748 444,814 397,898 353,938 319,954;486,764 541,803 564,835;507,196 540,210 564,232 581,386 624,592 672,744 738,875 822,980 859,1009 903,1023 922,985 945,874;801,679 811,717 758,788 711,834 657,870 608,893 533,914;808,569 870,608 895,644
璦	138,344 198,343 307,303 367,296;145,559 192,556 291,520 339,513;232,361 261,383 265,454 262,678 261,690 244,715;76,808 131,814 390,659;749,225 689,210 579,266 492,290;468,330 521,372 531,397;597,318 640,370;767,270 779,299 699,369;430,419 438,438 434,468 404,521 402,558;463,443 473,452 484,452 666,414 829,391 860,399 878,424 827,487;494,517 482,561 448,627;544,549 563,586 594,612 643,625 683,625 713,615 724,605 687,543;575,489 612,509 627,529;708,480 760,501 785,528;534,650 553,686 512,750 478,790 391,872 299,929 284,930 280,937;569,726 589,719 627,718 678,703 706,709 722,721 697,783 656,859 602,917 559,948 506,974 412,1001 375,1004;515,786 537,787 557,800 687,921 798,998 985,1017
璧	304,288 317,294 427,264 446,269 466,292 443,354 423,363;291,420 405,395 470,399;246,272 266,292 276,315 260,414 238,496 217,556 168,650 97,733;262,518 278,565 300,691;293,520 312,522 411,498 435,501 449,511 457,532 439,585 415,600;318,651 331,640 402,625 464,630;629,175 694,210 716,241;569,321 591,327 627,326 786,293 839,291;570,369 613,408 624,430;720,333 743,354 718,419 695,453;528,487 572,494 682,478 790,454 835,452 863,458;539,602 573,608 784,578 846,590;657,502 684,525 679,689;347,743 412,750 620,716 669,716;343,878 389,888 597,860 662,867;477,765 505,792 501,950 486,966;196,1007 247,1019 429,997 765,976 799,981 849,999;696,805 771,851 798,887
璨	127,348 190,350 290,322 350,319;135,567 193,565 282,537 330,533;211,374 238,393 244,427 242,723 222,750;58,846 115,851 360,695;496,184 526,216 522,332 506,345;554,265 564,254 585,247 642,243;477,360 452,369 410,427 350,480;482,381 489,373 538,360 561,363 574,380 530,465 477,531 417,588 346,629;411,458 426,464 456,493 458,515;653,327 705,325 768,305 806,317 783,387 759,430 732,461 670,498 609,513;650,393 812,483 848,514 862,542;452,604 492,638 509,668;734,545 746,576 667,644;372,748 417,755 630,717 810,695 881,710;570,549 586,563 598,586 586,992 597,1080;571,752 561,759 552,786 527,821 438,904 362,952 305,976;620,745 630,763 693,827 793,913 842,930 965,948
璩	139,358 199,357 320,317 366,314;142,567 198,565 306,527 339,525;216,379 244,398 247,429 245,714 228,737;73,819 128,827 354,695;568,173 602,205 598,335 583,344;626,274 668,253 762,235;447,383 457,382 471,392 756,333 775,330 803,336 820,348 821,357 768,418;390,368 420,396 425,418 418,582 392,736 365,828 336,896 286,983 247,1031;495,485 514,489 548,484 608,472 618,463 685,445 712,445;562,400 583,425 583,516 595,534 614,543 684,545 743,525 755,514 757,458;492,639 527,646 704,609 719,614;598,671 564,683 505,733 455,761;566,719 581,719 626,753 662,800 675,832 679,898 665,975 638,1021 629,1026 537,983;582,740 583,760 566,780 485,839 447,855;624,781 623,811 569,867 477,935 425,955;795,681 764,673 673,747 656,748;661,761 726,817 827,869 916,873 981,866
環	118,340 149,342 195,334 310,292 336,289 351,294;125,571 188,565 278,527 322,522;204,359 233,377 241,419 240,695 224,719;60,806 125,814 376,666;406,247 434,266 444,284 487,406;468,262 496,245 720,200 767,204 780,212 796,236 777,299 753,353 722,341;546,255 544,270 558,321 565,341 576,349;639,233 662,252 643,328 630,335;503,391 515,381 667,350 698,346 710,356;384,504 434,507 564,475 772,437 815,436 859,446;426,578 454,597 487,699;480,597 500,585 591,569 635,553 665,552 682,558 698,581 684,606 657,625;503,687 518,676 656,646 713,649;525,699 542,724 468,807 374,877 309,912 251,933;518,800 525,853 516,972 524,1014 567,998 674,915;755,669 770,704 678,779 667,777;587,729 591,741 656,801 810,908 894,923 977,929
璺	356,250 328,253 282,315 284,323;223,321 264,359 292,572 297,590 310,597;304,425 311,412 325,407 359,400 375,403;313,506 319,496 334,491 378,491;384,246 406,273 414,338 416,568 414,578 404,584;433,262 444,271 587,234 612,258 605,553 590,562;452,349 473,351 533,334 558,333;437,430 456,453 475,551;475,433 479,437 525,419 545,423 553,433 542,488 533,493;483,533 516,518 561,515;663,281 683,285 753,275 772,287 779,301 740,538 721,554;659,385 735,370;657,469 727,455;189,587 199,616 194,639 154,721 150,765;225,643 239,632 372,612 768,573 805,585 826,618 758,707;336,713 365,721 420,720 618,688 671,690;340,858 388,867 592,837 628,835 666,843;480,742 508,764 510,792 509,949 493,970;230,1011 289,1022 451,1000 718,980 741,980 810,1002;756,842 825,883 855,921
璽	358,236 380,243 420,243 672,195 734,192;289,286 304,315 285,343 236,396 191,428 155,445;777,249 867,292 891,311 911,338;484,256 517,284 507,669;296,377 305,409 306,474 282,679;318,375 340,387 693,326 712,324 734,332 753,355 764,659 751,694 682,672;434,416 443,437 391,500 356,525;349,445 437,497 454,521;426,548 435,567 418,594 386,631 375,633 342,662;348,577 407,618 433,642 442,659;654,383 659,406 628,448 607,473 593,476 588,487 582,486 558,506;565,421 658,479 681,500 686,513;642,525 651,546 643,558 608,607 594,612 590,623 559,644;565,553 654,607 681,639;337,751 408,756 583,725 647,722;349,875 410,879 533,861 590,845 639,847;475,765 501,790 498,944 482,965;146,1006 168,1017 207,1023 531,983 819,969 849,975 900,997;703,841 763,875 785,906
瓅	111,414 173,412 270,380 326,374;118,623 179,620 274,585 316,582;196,433 223,451 229,491 229,775 212,799;84,869 138,876 342,756;587,197 610,216 565,325;521,333 541,363 548,436 541,562 549,600;558,342 573,349 586,338 595,341 608,333 654,326 669,330 683,345 678,541 663,584 665,623;570,468 577,456 622,451 641,456;566,584 578,572 631,565;391,302 414,334 349,492 416,490 425,482;469,392 486,419 378,596 374,617 401,615 459,595 464,600;469,558 503,619;792,245 812,277 757,384 741,428 795,433 811,431 820,423;859,352 875,383 766,538 760,562 780,563 849,544 855,550;849,498 891,553 900,589;368,740 420,747 664,708 826,690 899,706;577,646 606,685 598,987 610,1058;571,745 502,839 458,885 389,942 304,988;634,739 648,765 683,802 769,881 815,914 863,929 977,950
瓊	107,367 131,372 170,369 296,331 351,329;126,593 188,590 302,551 341,548;204,384 230,401 241,417 245,475 241,752 221,778;81,852 136,860 388,719;607,178 577,187 533,248 455,311;575,238 661,223 693,232 631,323 617,331;402,367 421,383 431,406 445,486 456,510;439,372 461,381 646,342 725,331 780,331 797,340 812,367 763,471 751,483;580,371 592,382 595,396 580,425 531,482 510,497;605,428 663,447 691,476;481,537 497,556 502,573 500,726 506,755;526,558 548,546 678,514 694,518 713,537 717,670 710,744;528,622 534,613 610,599 637,601;526,686 535,676 574,667 628,658 641,661;520,748 533,738 660,715 683,723;519,764 533,793 495,847 429,909 363,946;549,823 574,810 644,804 727,784 758,783 791,792;665,823 690,843 678,879 646,942 604,990 560,1021 521,1038 450,1054 399,1054;503,870 514,867 552,888 672,998 758,1053 817,1069 925,1078 939,1074
瓏	130,435 190,434 299,396 342,393;125,634 162,635 294,587 330,583;206,453 234,472 238,538 236,748 219,773;92,845 145,849 343,727;461,219 536,268 555,299;403,406 463,407 557,382 605,378;395,470 433,501 442,519;532,411 549,425 554,438 531,511 519,517;366,570 404,573 566,535 599,539;383,635 405,667 407,723 390,900 373,960 370,1001;423,641 445,645 509,624 523,629 542,649 538,757 544,954 539,983 525,1005 445,977 444,971;423,751 455,737 490,740;416,833 450,819 489,823;713,364 837,343 862,347;660,236 695,264 669,481 702,481 777,461 803,462 818,478 794,548 780,554 769,569;664,599 679,606 769,587 827,590;620,590 645,626 634,777 638,872 650,924 675,965 706,982 774,994 825,990 869,977 902,948 908,844;666,706 673,699 770,685 811,686;658,776 674,783 698,783 757,772 804,771;659,861 715,867 827,856
瓒	115,390 182,390 288,355 337,356;114,607 162,607 271,568 322,561;200,410 228,428 234,465 233,743 227,763 216,775;72,844 128,851 371,731;391,289 405,304 404,328 376,388 343,427;421,357 432,348 453,349 537,325 561,325;466,219 486,232 496,247 490,400 480,414;354,463 397,462 532,420 574,419;445,484 428,492 393,563 359,604 344,608 342,616;481,461 495,464 499,481 495,510 500,546 527,536 558,515 559,505 571,505 575,499;624,239 642,263 614,332 586,372;637,330 704,318 775,294 803,293;694,199 724,227 718,371 709,384;617,421 646,419 797,381 858,384;650,455 662,477 639,522 615,550 572,580;716,418 732,429 738,448 734,503 740,529 748,542 772,555 840,556 882,535 887,530 889,451;441,625 461,644 470,668 468,785 457,858 460,892;484,631 502,641 676,604 690,605 710,618 725,637 721,718 726,807 718,875;536,694 569,711 586,736 582,846 560,929 526,974 487,1000 420,1030 363,1043;649,904 750,989 769,1020 778,1053
瓔	115,391 173,391 277,357 310,351 332,354;114,603 199,591 299,556 323,559;261,412 233,426 238,529 233,732 216,755;68,831 124,838 291,748 348,711;393,272 410,292 418,345 411,475 415,523;436,293 515,258 541,260 562,281 552,517;440,375 447,364 466,359 510,360;441,448 447,436 460,432 497,427 514,432;436,516 444,507 515,493 525,503;421,535 437,563 422,592 374,650 348,670;505,547 540,573 554,594;625,236 642,253 647,273 645,483 650,498;668,245 683,252 688,246 772,223 787,227 809,252 803,313 805,449 798,500;671,332 675,323 695,317 742,320;665,401 675,392 715,385 745,391;668,489 679,478 757,472 771,484;665,529 678,553 622,623 604,635;746,522 817,582 832,615;526,639 542,654 553,679 487,838 497,849 568,873 700,937 763,976 817,1031;666,688 686,704 695,720 692,751 670,819 643,868 605,917 557,954 518,975 446,999 379,1008;356,756 408,763 578,732 845,702 880,706 919,722
